,50K_GDAX_GEM_delta$,50K_GDAX_GEM_delta%,Bittrex,Date,Errors,Gdax,Gemini,Kraken,MaxExchange,MinExchange,Min_max_delta$,Min_max_delta%,Poloniex,total trading_costs%,wire_fee_USD
735,-115.28453718354086,-0.2297178085442958,785.2912889700079,2017-12-18 18:44:33.952295,[],792.69,790.0,784.372,792.69,784.372,8.318000000000097,1.0604662073608055,784.372001179056,0.005,35.0
736,-43.14745300239329,-0.08508114454852689,785.2912889700079,2017-12-18 18:44:38.202489,[],792.7,788.87,784.372,792.7,784.372,8.328000000000088,1.0617411126353424,784.372001179056,0.005,35.0
737,-114.65478639240223,-0.2284551424050527,785.2912889700079,2017-12-18 18:44:39.811885,[],792.7,790.0,784.372,792.7,784.372,8.328000000000088,1.0617411126353424,784.372001179056,0.005,35.0
738,-114.65478639240223,-0.2284551424050527,785.2912889700079,2017-12-18 18:44:41.702388,[],792.7,790.0,784.372,792.7,784.372,8.328000000000088,1.0617411126353424,784.372001179056,0.005,35.0
739,-114.65478639240223,-0.2284551424050527,785.2912889700079,2017-12-18 18:44:43.202554,[],792.7,790.0,786.3704,792.7,784.372001179056,8.327998820944003,1.0617409607208674,784.372001179056,0.005,35.0
740,-114.65478639240223,-0.2284551424050527,785.2912889700079,2017-12-18 18:44:45.186876,[],792.7,790.0,786.3704,792.7,784.372001179056,8.327998820944003,1.0617409607208674,784.372001179056,0.005,35.0
741,-117.8035403481027,-0.23476847310126847,785.2912889700079,2017-12-18 18:44:47.280724,[],792.65,790.0,786.240504,792.65,784.372001179056,8.277998820943935,1.0553664343577505,784.372001179056,0.005,35.0
742,-117.8035403481027,-0.23476847310126847,785.2912889700079,2017-12-18 18:44:55.343323,[],792.65,790.0,786.240504,792.65,784.372001179056,8.277998820943935,1.0553664343577505,784.372001179056,0.005,35.0
743,-117.8035403481027,-0.23476847310126847,785.2912889700079,2017-12-18 18:44:56.780698,[],792.65,790.0,786.350416,792.65,784.372001179056,8.277998820943935,1.0553664343577505,784.372001179056,0.005,35.0
744,-127.2498022151899,-0.2537084651898718,785.2912889700079,2017-12-18 18:45:00.046507,[],792.5,790.0,786.350416,792.5,784.372001179056,8.127998820943958,1.036242855268428,784.372001179056,0.005,35.0
745,-126.62005142405124,-0.2524457990506286,785.2912889700079,2017-12-18 18:45:02.077784,[],792.51,790.0,786.350416,792.51,784.372001179056,8.137998820943949,1.0375177605410486,784.372001179056,0.005,35.0
746,-145.51257515822556,-0.2903257832278351,789.217745409912,2017-12-18 18:45:03.468424,[],792.21,790.0,786.350416,792.21,784.372001179056,7.837998820943994,0.9992706023624037,784.372001179056,0.005,35.0
747,-145.51257515822556,-0.2903257832278351,789.217745409912,2017-12-18 18:45:08.187230,[],792.21,790.0,786.350416,792.21,784.372001179056,7.837998820943994,0.9992706023624037,784.372001179056,0.005,35.0
748,-285.3172507911387,-0.5706376661392432,789.217745409912,2017-12-18 18:45:11.437145,[],789.99,790.0,786.350416,790.0,784.3720014088719,5.627998591128062,0.7175165076034297,784.3720014088719,0.005,35.0
749,-299.8015189873423,-0.5996789873417697,789.217745409912,2017-12-18 18:45:12.812145,[],789.76,790.0,786.350416,790.0,784.3720014088719,5.627998591128062,0.7175165076034297,784.3720014088719,0.005,35.0
750,-200.30089398733975,-0.40017773734176953,789.217745409912,2017-12-18 18:45:15.687199,[],791.34,790.0,786.350416,791.34,786.350416,4.989584000000036,0.6345242398905321,788.616002459696,0.005,35.0
751,-218.56366693038262,-0.43679505537975505,789.217745409912,2017-12-18 18:45:17.656093,[],791.05,790.0,786.350416,791.05,786.350416,4.699583999999959,0.5976450071592458,788.616002459696,0.005,35.0
752,-218.56366693038262,-0.43679505537975505,789.217745409912,2017-12-18 18:45:19.312362,[],791.05,790.0,786.350416,791.05,786.350416,4.699583999999959,0.5976450071592458,788.616002459696,0.005,35.0
753,-218.56366693038262,-0.43679505537975505,789.3679999999999,2017-12-18 18:45:21.562390,[],791.05,790.0,786.350416,791.05,786.350416,4.699583999999959,0.5976450071592458,788.616002459696,0.005,35.0
754,-221.71242088607596,-0.4431083860759487,789.3679999999999,2017-12-18 18:45:29.187490,[],791.0,790.0,786.350416,791.0,786.350416,4.649584000000004,0.5912865187573073,789.1003086945041,0.005,35.0
755,-221.0826700949373,-0.4418457199367055,789.3679999999999,2017-12-18 18:45:36.343721,[],791.01,790.0,786.350416,791.01,786.350416,4.659583999999995,0.592558216437695,789.1003086945041,0.005,35.0
756,-221.0826700949373,-0.4418457199367055,784.342048999984,2017-12-18 18:45:40.156230,[],791.01,790.0,786.350416,791.01,784.342048999984,6.667951000016046,0.8501330520934729,784.3720015687439,0.005,35.0
757,-221.71242088607596,-0.4431083860759487,789.217745409912,2017-12-18 18:45:45.843799,[],791.0,790.0,786.350416,791.0,784.3720015687439,6.62799843125606,0.8450070142738476,784.3720015687439,0.005,35.0
758,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:45:49.250123,[],790.0,790.0,786.350416,790.0,784.672922649136,5.327077350863988,0.6788914459899075,784.672922649136,0.005,35.0
759,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:45:52.469023,[],790.0,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
760,-285.3172507911387,-0.5706376661392432,789.3679999999999,2017-12-18 18:45:53.906396,[],789.99,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
761,-285.3172507911387,-0.5706376661392432,789.217745409912,2017-12-18 18:45:57.015950,[],789.99,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
762,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:45:59.234589,[],790.0,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
763,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:46:03.203530,[],790.0,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
764,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:46:04.640924,[],790.0,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
765,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:46:07.687961,[],790.0,790.0,786.350416,790.0,786.350416,3.6495840000000044,0.4641167507184233,789.1003086945041,0.005,35.0
766,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:46:09.187849,[],790.0,790.0,786.3004559999999,790.0,786.3004559999999,3.69954400000006,0.47050004508709836,789.1003086945041,0.005,35.0
767,-284.6875,-0.569375,789.3679999999999,2017-12-18 18:46:13.781783,[],790.0,790.0,786.3004559999999,790.0,784.672922908928,5.327077091072056,0.6788914126568295,784.672922908928,0.005,35.0
768,-291.61379428180976,-0.583262393843899,789.3679999999999,2017-12-18 18:46:15.266178,[],790.0,790.11,786.3004559999999,790.11,784.672922908928,5.437077091072069,0.6929099924737835,784.672922908928,0.005,35.0
769,-291.61379428180976,-0.583262393843899,789.3679999999999,2017-12-18 18:46:18.781847,[],790.0,790.11,786.3704,790.11,784.672922908928,5.437077091072069,0.6929099924737835,784.672922908928,0.005,35.0
770,-291.61379428180976,-0.583262393843899,789.3679999999999,2017-12-18 18:46:20.969265,[],790.0,790.11,786.3704,790.11,786.3704,3.739599999999996,0.47555197906737023,789.1003086945041,0.005,35.0
771,-291.61379428180976,-0.583262393843899,789.3679999999999,2017-12-18 18:46:24.516293,[],790.0,790.11,786.3704,790.11,786.3704,3.739599999999996,0.47555197906737023,789.1003086945041,0.005,35.0
772,-292.2434573983372,-0.5845248841933381,789.3679999999999,2017-12-18 18:46:27.719459,[],789.99,790.11,786.3704,790.11,786.3704,3.739599999999996,0.47555197906737023,789.1003086945041,0.005,35.0
773,-291.61379428180976,-0.583262393843899,789.3679999999999,2017-12-18 18:46:29.203721,[],790.0,790.11,786.3704,790.11,786.3704,3.739599999999996,0.47555197906737023,789.840821519936,0.005,35.0
774,-236.20344002733913,-0.47216324309273017,789.3679999999999,2017-12-18 18:46:31.672553,[],790.88,790.11,786.3704,790.88,786.3704,4.509599999999978,0.5734702120018731,789.840821519936,0.005,35.0
775,-236.20344002733913,-0.47216324309273017,789.3679999999999,2017-12-18 18:46:33.469526,[],790.88,790.11,786.3704,790.88,786.3704,4.509599999999978,0.5734702120018731,789.840821519936,0.005,35.0
776,-236.83310314386662,-0.4734257334421694,789.3679999999999,2017-12-18 18:46:37.344573,[],790.87,790.11,786.3704,790.87,786.3704,4.499599999999987,0.5721985466390885,789.840821519936,0.005,35.0
777,-355.04147727272755,-0.7104364898989907,789.3679999999999,2017-12-18 18:46:38.719458,[],790.88,792.0,786.3704,792.0,786.3704,5.629599999999982,0.7158967326338811,789.840821519936,0.005,35.0
778,-355.04147727272755,-0.7104364898989907,789.3679999999999,2017-12-18 18:46:44.985293,[],790.88,792.0,786.3704,792.0,786.3704,5.629599999999982,0.7158967326338811,789.840821519936,0.005,35.0
779,-347.5035511363637,-0.6953227588383875,789.3679999999999,2017-12-18 18:46:47.329071,[],791.0,792.0,786.3704,792.0,786.3704,5.629599999999982,0.7158967326338811,789.840821519936,0.005,35.0
780,-347.5035511363637,-0.6953227588383875,789.3679999999999,2017-12-18 18:46:48.735338,[],791.0,792.0,786.3704,792.0,786.3704,5.629599999999982,0.7158967326338811,789.840821519936,0.005,35.0
781,-347.5035511363637,-0.6953227588383875,789.3679999999999,2017-12-18 18:46:50.125980,[],791.0,792.0,786.3704,792.0,786.3704,5.629599999999982,0.7158967326338811,789.840821519936,0.005,35.0
782,-347.5035511363637,-0.6953227588383875,789.3679999999999,2017-12-18 18:46:51.657134,[],791.0,792.0,786.2904639999999,792.0,786.2904639999999,5.709536000000071,0.7261357299126638,789.8996803151999,0.005,35.0
783,-347.5035511363637,-0.6953227588383875,789.3679999999999,2017-12-18 18:46:56.813563,[],791.0,792.0,786.2904639999999,792.0,786.2904639999999,5.709536000000071,0.7261357299126638,790.3672,0.005,35.0
784,-347.5035511363637,-0.6953227588383875,789.3679999999999,2017-12-18 18:47:01.735497,[],791.0,792.0,786.2904639999999,792.0,786.2904639999999,5.709536000000071,0.7261357299126638,790.3672,0.005,35.0
785,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:03.235514,[],791.0,792.0,782.9231599999999,792.0,782.9231599999999,9.076840000000061,1.159352598535987,790.3672,0.005,35.0
786,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:10.360603,[],791.0,792.0,782.9231599999999,792.0,782.9231599999999,9.076840000000061,1.159352598535987,786.415364059952,0.005,35.0
787,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:17.438687,[],791.0,792.0,782.9231599999999,792.0,782.9231599999999,9.076840000000061,1.159352598535987,786.415364059952,0.005,35.0
788,-348.1317116477267,-0.6965822364267664,790.3672,2017-12-18 18:47:19.938847,[],790.99,792.0,782.3736,792.0,782.3736,9.62639999999999,1.2304096150483592,786.415364119904,0.005,35.0
789,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:23.345138,[],791.0,792.0,782.3736,792.0,782.3736,9.62639999999999,1.2304096150483592,786.415364119904,0.005,35.0
790,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:25.313839,[],791.0,792.0,782.3736,792.0,782.3736,9.62639999999999,1.2304096150483592,786.415364119904,0.005,35.0
791,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:27.267060,[],791.0,792.0,782.3736,792.0,782.3736,9.62639999999999,1.2304096150483592,786.415364119904,0.005,35.0
792,-347.5035511363637,-0.6953227588383875,790.3672,2017-12-18 18:47:30.079588,[],791.0,792.0,782.3736,792.0,782.3736,9.62639999999999,1.2304096150483592,786.415364119904,0.005,35.0
793,-409.53538190897797,-0.819698136168171,788.9683203597119,2017-12-18 18:47:33.439013,[],791.0,792.99,782.3736,792.99,782.3736,10.616399999999999,1.3569476270671708,786.415364119904,0.005,35.0
794,-409.53538190897797,-0.819698136168171,789.3679999999999,2017-12-18 18:47:35.892165,[],791.0,792.99,782.3736,792.99,782.3736,10.616399999999999,1.3569476270671708,786.415364119904,0.005,35.0
795,-410.16117591424967,-0.820952868852455,788.9683203597119,2017-12-18 18:47:38.392196,[],791.0,793.0,782.3736,793.0,782.3736,10.62639999999999,1.3582257888047333,790.3672,0.005,35.0
796,-410.16117591424967,-0.820952868852455,788.9683203597119,2017-12-18 18:47:41.376604,[],791.0,793.0,782.3736,793.0,782.3736,10.62639999999999,1.3582257888047333,790.3672,0.005,35.0
797,-410.16117591424967,-0.820952868852455,788.9683203597119,2017-12-18 18:47:45.079642,[],791.0,793.0,782.3736,793.0,782.3736,10.62639999999999,1.3582257888047333,790.3672,0.005,35.0
798,-410.16117591424967,-0.820952868852455,788.9683203597119,2017-12-18 18:47:48.220336,[],791.0,793.0,782.3736,793.0,782.3736,10.62639999999999,1.3582257888047333,790.3672,0.005,35.0
799,-410.16117591424967,-0.820952868852455,788.9683203597119,2017-12-18 18:47:49.626577,[],791.0,793.0,782.3736,793.0,782.3736,10.62639999999999,1.3582257888047333,790.3672,0.005,35.0
800,-410.16117591424967,-0.820952868852455,788.9683203597119,2017-12-18 18:47:51.439229,[],791.0,793.0,782.3736,793.0,782.3736,10.62639999999999,1.3582257888047333,790.3672,0.005,35.0
801,-410.16117591424967,-0.820952868852455,790.3672,2017-12-18 18:47:52.970498,[],791.0,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,790.3672,0.005,35.0
802,-410.78854429382034,-0.822210758196715,790.3672,2017-12-18 18:47:56.486167,[],790.99,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,790.3672,0.005,35.0
803,-410.16117591424967,-0.820952868852455,790.3672,2017-12-18 18:47:57.876809,[],791.0,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,790.3672,0.005,35.0
804,-410.16117591424967,-0.820952868852455,790.3672,2017-12-18 18:48:00.986094,[],791.0,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,790.3672,0.005,35.0
805,-409.533807534679,-0.8196949795081951,790.3672,2017-12-18 18:48:04.017513,[],791.01,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,790.3672,0.005,35.0
806,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:05.829900,[],791.47,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,790.3672,0.005,35.0
807,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:07.814430,[],791.47,793.0,786.3704,793.0,786.3704,6.629599999999982,0.8430632689124593,788.368800009992,0.005,35.0
808,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:09.705080,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,788.368800009992,0.005,35.0
809,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:11.314474,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,788.368800009992,0.005,35.0
810,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:13.470750,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,788.368800009992,0.005,35.0
811,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:18.423935,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,788.368800009992,0.005,35.0
812,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:23.361497,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,788.368800189848,0.005,35.0
813,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:25.705273,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,788.368800189848,0.005,35.0
814,-380.0486962319816,-0.7605765914450318,790.3672,2017-12-18 18:48:27.970927,[],791.47,792.99,786.1705599999999,792.99,786.1705599999999,6.8194400000001,0.867425002533814,790.3672,0.005,35.0
815,-380.0486962319816,-0.7605765914450318,790.3672,2017-12-18 18:48:30.674084,[],791.47,792.99,786.1705599999999,792.99,786.1705599999999,6.8194400000001,0.867425002533814,791.366400129896,0.005,35.0
816,-380.0486962319816,-0.7605765914450318,790.3672,2017-12-18 18:48:34.830381,[],791.47,792.99,786.1705599999999,792.99,786.1705599999999,6.8194400000001,0.867425002533814,791.366400129896,0.005,35.0
817,-380.0486962319816,-0.7605765914450318,790.3672,2017-12-18 18:48:36.252277,[],791.47,792.99,786.1705599999999,792.99,786.1705599999999,6.8194400000001,0.867425002533814,791.366400129896,0.005,35.0
818,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:38.470980,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,791.366400129896,0.005,35.0
819,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:41.267821,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,791.366400129896,0.005,35.0
820,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:42.799106,[],791.47,793.0,786.1705599999999,793.0,786.1705599999999,6.8294400000000905,0.8686969911465638,791.366400129896,0.005,35.0
821,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:45.752396,[],791.47,793.0,786.02068,793.0,786.02068,6.97932000000003,0.8879308366288823,791.366400129896,0.005,35.0
822,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:47.846039,[],791.47,793.0,786.02068,793.0,786.02068,6.97932000000003,0.8879308366288823,791.366400129896,0.005,35.0
823,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:51.502468,[],791.47,793.0,786.02068,793.0,786.02068,6.97932000000003,0.8879308366288823,791.366400129896,0.005,35.0
824,-380.67486207439924,-0.7618320696721292,790.3672,2017-12-18 18:48:58.486884,[],791.47,793.0,786.02068,793.0,786.02068,6.97932000000003,0.8879308366288823,791.366400129896,0.005,35.0
825,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:49:00.643201,[],791.5,793.0,786.02068,793.0,786.02068,6.97932000000003,0.8879308366288823,791.366400129896,0.005,35.0
826,-378.793943649983,-0.7580607810312878,790.3672,2017-12-18 18:49:05.627638,[],791.49,792.99,786.02068,792.99,786.02068,6.969320000000039,0.8866586054707923,791.366400129896,0.005,35.0
827,-378.1665673589837,-0.7568028758244157,790.3672,2017-12-18 18:49:07.049455,[],791.5,792.99,786.02068,792.99,786.02068,6.969320000000039,0.8866586054707923,791.366400129896,0.005,35.0
828,-378.1665673589837,-0.7568028758244157,790.3672,2017-12-18 18:49:08.955804,[],791.5,792.99,786.02068,792.99,786.02068,6.969320000000039,0.8866586054707923,791.366400129896,0.005,35.0
829,-378.1665673589837,-0.7568028758244157,790.3672,2017-12-18 18:49:11.002580,[],791.5,792.99,786.02068,792.99,786.02068,6.969320000000039,0.8866586054707923,791.366400129896,0.005,35.0
830,-378.1665673589837,-0.7568028758244157,790.3672,2017-12-18 18:49:12.408885,[],791.5,792.99,786.02068,792.99,786.02068,6.969320000000039,0.8866586054707923,791.366400129896,0.005,35.0
831,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:49:17.909033,[],791.5,793.0,785.3711999999999,793.0,785.3711999999999,7.628800000000069,0.9713623315955653,791.366400179856,0.005,35.0
832,-368.1464385043289,-0.7367122660250831,790.3672,2017-12-18 18:49:35.002998,[],791.49,792.82,785.3711999999999,794.753688,785.3711999999999,9.38248800000008,1.1946564885496287,794.753688,0.005,35.0
833,-368.1464385043289,-0.7367122660250831,790.3672,2017-12-18 18:49:40.096808,[],791.49,792.82,786.0506559999999,792.82,786.0506559999999,6.76934400000016,0.8611841931978695,791.866000019984,0.005,35.0
834,-367.51892768850746,-0.7354540910925631,790.3672,2017-12-18 18:49:45.675005,[],791.5,792.82,786.0506559999999,792.82,786.0506559999999,6.76934400000016,0.8611841931978695,791.866000019984,0.005,35.0
835,-368.1464385043289,-0.7367122660250831,790.3672,2017-12-18 18:49:47.268665,[],791.49,792.82,785.5910240000001,792.82,785.5910240000001,7.228975999999989,0.9201958498955544,791.866000019984,0.005,35.0
836,-368.1464385043289,-0.7367122660250831,790.3672,2017-12-18 18:49:49.831303,[],791.49,792.82,785.5910240000001,794.753688,785.5910240000001,9.16266399999995,1.1663402101192986,794.753688,0.005,35.0
837,-360.0011472013048,-0.7203807525640605,790.3672,2017-12-18 18:49:51.300072,[],791.49,792.69,785.5910240000001,794.753688,785.5910240000001,9.16266399999995,1.1663402101192986,794.753688,0.005,35.0
838,-360.0011472013048,-0.7203807525640605,790.3672,2017-12-18 18:49:52.721962,[],791.49,792.69,785.5910240000001,794.753688,785.5910240000001,9.16266399999995,1.1663402101192986,794.753688,0.005,35.0
839,-360.0011472013048,-0.7203807525640605,790.3672,2017-12-18 18:49:54.878241,[],791.49,792.69,785.5910240000001,792.69,785.5910240000001,7.098975999999993,0.9036477993159953,790.7799196699119,0.005,35.0
840,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:50:12.439736,[],791.5,793.0,785.5910240000001,793.0,785.5910240000001,7.408975999999939,0.9431085353133997,790.7799196699119,0.005,35.0
841,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:50:13.908428,[],791.5,793.0,785.5910240000001,793.0,785.5910240000001,7.408975999999939,0.9431085353133997,790.7799197198719,0.005,35.0
842,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:50:17.330420,[],791.5,793.0,786.340424,793.0,786.340424,6.6595760000000155,0.8469074966442289,790.77991975984,0.005,35.0
843,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:50:20.111705,[],791.5,793.0,786.340424,793.0,786.340424,6.6595760000000155,0.8469074966442289,790.77991975984,0.005,35.0
844,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:50:21.580473,[],791.5,793.0,786.340424,793.0,786.340424,6.6595760000000155,0.8469074966442289,790.77991975984,0.005,35.0
845,-379.4201253152579,-0.7593162909836095,790.3672,2017-12-18 18:50:24.033627,[],791.49,793.0,786.340424,793.0,786.340424,6.6595760000000155,0.8469074966442289,790.77991975984,0.005,35.0
846,-380.04629118800403,-0.7605717692715062,790.3672,2017-12-18 18:50:26.018027,[],791.49,793.01,786.340424,794.753687990008,786.340424,8.413263990007977,1.0699264254037608,794.753687990008,0.005,35.0
847,-379.41893071966246,-0.7593138957894597,790.3672,2017-12-18 18:50:27.861800,[],791.5,793.01,786.330432,794.753687990008,786.330432,8.423255990007988,1.0712107337094627,794.753687990008,0.005,35.0
848,-378.7927569356873,-0.7580584016393496,790.3672,2017-12-18 18:50:29.283693,[],791.5,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.7799198097999,0.005,35.0
849,-379.4201253152579,-0.7593162909836095,790.3672,2017-12-18 18:50:31.596145,[],791.49,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.7799198097999,0.005,35.0
850,-379.4201253152579,-0.7593162909836095,790.3672,2017-12-18 18:50:33.877497,[],791.49,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.7799198097999,0.005,35.0
851,-379.4201253152579,-0.7593162909836095,790.367200009992,2017-12-18 18:50:35.861772,[],791.49,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.779919839776,0.005,35.0
852,-379.4201253152579,-0.7593162909836095,790.367200009992,2017-12-18 18:50:40.502579,[],791.49,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.779919839776,0.005,35.0
853,-379.4201253152579,-0.7593162909836095,790.367200009992,2017-12-18 18:50:42.018224,[],791.49,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.779919839776,0.005,35.0
854,-378.7927569356873,-0.7580584016393496,790.367200009992,2017-12-18 18:50:45.158740,[],791.5,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,791.366400029976,0.005,35.0
855,-378.7927569356873,-0.7580584016393496,790.367200009992,2017-12-18 18:50:48.518302,[],791.5,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,791.366400029976,0.005,35.0
856,-379.4201253152579,-0.7593162909836095,790.3672,2017-12-18 18:50:51.033958,[],791.49,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,790.3672,0.005,35.0
857,-383.1768836847109,-0.7668486857866874,790.3672,2017-12-18 18:50:54.612121,[],791.49,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,787.9066700799359,0.005,35.0
858,-378.7927569356873,-0.7580584016393496,789.3679999999999,2017-12-18 18:50:58.158983,[],791.5,793.0,786.330432,794.3639999200641,786.330432,8.033567920064115,1.0216529328047315,794.3639999200641,0.005,35.0
859,-378.7927569356873,-0.7580584016393496,790.367200009992,2017-12-18 18:51:04.987255,[],791.5,793.0,786.330432,793.0,786.330432,6.669568000000027,0.8481889710202679,789.985165941944,0.005,35.0
860,-381.92837259302877,-0.7643453897176568,790.367200009992,2017-12-18 18:51:14.409135,[],791.46,793.01,786.330432,793.01,786.330432,6.6795680000000175,0.8494607010199013,789.985165941944,0.005,35.0
861,-410.1595936684279,-0.8209496964098806,790.367200009992,2017-12-18 18:51:16.096765,[],791.01,793.01,786.330432,793.01,786.330432,6.6795680000000175,0.8494607010199013,789.985165941944,0.005,35.0
862,-408.9048727317448,-0.8184339494457878,790.367200009992,2017-12-18 18:51:17.909211,[],791.03,793.01,786.330432,793.01,786.330432,6.6795680000000175,0.8494607010199013,789.985165941944,0.005,35.0
863,-412.0336457834195,-0.8247072179280249,789.3679999999999,2017-12-18 18:51:23.096851,[],791.03,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,789.985165941944,0.005,35.0
864,-412.66096669860815,-0.8259650121050066,789.3679999999999,2017-12-18 18:51:24.956248,[],791.02,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.467120059952,0.005,35.0
865,-412.66096669860815,-0.8259650121050066,789.3679999999999,2017-12-18 18:51:30.643742,[],791.02,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
866,-412.66096669860815,-0.8259650121050066,789.3679999999999,2017-12-18 18:51:32.018707,[],791.02,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
867,-412.0336457834195,-0.8247072179280249,790.3672,2017-12-18 18:51:33.846910,[],791.03,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
868,-413.91560852898556,-0.8284806004589701,790.3672,2017-12-18 18:51:35.362618,[],791.0,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
869,-413.91560852898556,-0.8284806004589701,790.3672,2017-12-18 18:51:37.378276,[],791.0,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
870,-413.91560852898556,-0.8284806004589701,790.3672,2017-12-18 18:51:39.081420,[],791.0,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
871,-435.24451964542266,-0.8712456024764823,790.3672,2017-12-18 18:51:42.987607,[],790.66,793.06,786.330432,793.06,786.330432,6.729567999999972,0.8558193510180683,790.4671200499599,0.005,35.0
